ID Año Mes Día Hora Min Seg Lat Long Dep mb ms ml mp in 
40432 1989 10 12 17 16 0 11.78 -62.5 126 0 0 3.6 0 0 
40434 1989 10 12 21 33 0 9.99 -69.68 1 5 0 0 0 0 
40436 1989 10 14 4 42 0 10.81 -62.29 83 0 0 3.4 0 0 
40453 1989 10 18 6 4 0 11.05 -61.97 50 0 0 0 0 0 
40462 1989 10 20 6 46 0 11.03 -61.93 24 0 0 3.7 0 0 
40475 1989 10 23 0 22 0 10.3 -61.4 33 4 0 4 0 0 
40481 1989 10 23 4 42 0 9.39 -69.83 10 0 0 0 0 0 
40483 1989 10 23 8 40 0 11.73 -61.19 26 0 0 3.4 0 0 
40492 1989 10 24 6 12 0 10.83 -61.47 32 0 0 0 0 0 
40502 1989 10 25 15 6 0 8.8 -70.8 1 4.4 0 4.4 0 0 
40507 1989 10 26 16 44 0 10.65 -61.44 30 0 0 0 0 0 
40509 1989 10 27 5 38 0 10.84 -62.45 93 0 0 3.1 0 0 
40510 1989 10 27 8 24 0 6.81 -73.02 1 4.9 3.9 0 0 0 
40514 1989 10 28 17 48 0 8.8 -63.1 10 4.2 0 4.2 0 0 
40558 1989 11 5 19 46 0 11.21 -61.98 13 0 0 3.5 0 0 
40600 1989 11 12 3 8 0 10.91 -61.92 49 0 0 0 0 0 
40607 1989 11 13 14 49 0 6.62 -73.3 2 4.6 3.5 0 0 0 
40619 1989 11 16 16 7 0 11.49 -61.94 34 0 0 2.6 0 0 
40620 1989 11 16 17 29 0 10.03 -60.5 72 0 0 0 0 0 
40621 1989 11 16 19 11 0 10.56 -60.75 90 0 0 0 0 0 
40623 1989 11 17 3 15 0 11.02 -61.85 33 0 0 0 0 0 
40625 1989 11 17 16 34 0 10.68 -62.61 23 0 0 3.2 0 0 
40635 1989 11 18 22 43 0 10.73 -60.85 22 0 0 3.1 0 0 
40638 1989 11 19 1 52 0 11.29 -62.1 144 0 0 3.9 0 0 
40639 1989 11 19 3 6 0 10.5 -62.27 5 4.3 0 3.5 0 0 
40649 1989 11 20 23 7 0 11.22 -60.64 39 0 0 0 0 0 
40659 1989 11 23 0 41 0 7.01 -72.84 1 4.7 3.6 4.4 0 0 
40662 1989 11 23 5 55 0 10.56 -61.52 142 0 0 0 0 0 
40667 1989 11 23 21 3 0 6.68 -73.35 1 4.2 2.9 0 0 0 
40668 1989 11 24 2 14 0 6.8 -73.38 1 4.3 3 0 0 0 
40673 1989 11 25 3 32 0 11.19 -61.97 23 0 0 3.2 0 0 
40676 1989 11 25 11 53 0 6.79 -73.02 1 4.5 3.3 0 0 0 
40690 1989 11 28 5 15 0 9.01 -61.89 34 0 0 0 0 0 
40693 1989 11 28 22 32 0 10.15 -61.41 59 0 0 2.6 0 0 
40698 1989 11 29 10 20 0 11.06 -61.62 69 0 0 2.8 0 0 
40702 1989 11 29 22 41 0 11.43 -61.3 59 0 0 3.1 0 0 
40708 1989 12 1 3 29 0 10.91 -62.06 69 0 0 2.7 0 0 
40710 1989 12 2 2 27 0 10.46 -61.42 16 0 0 0 0 0 
40758 1989 12 10 15 38 0 10.97 -62.49 26 0 0 3.1 0 0 
40768 1989 12 11 23 25 0 9.15 -62.16 10 0 0 0 0 0 
40779 1989 12 13 13 44 0 11.05 -61.98 33 0 0 3.3 0 0 
40784 1989 12 14 16 9 0 10.58 -60.5 76 0 0 0 0 0 
40786 1989 12 14 22 54 0 11.21 -62.25 91 0 0 3.5 0 0 
40793 1989 12 16 14 38 0 6.98 -72.94 1 4.3 3 0 0 0 
40795 1989 12 16 20 28 0 6.82 -71.78 0 4.8 4.3 0 0 0 
40805 1989 12 19 7 42 0 10.82 -61.55 33 0 0 0 0 0 
40810 1989 12 20 10 30 0 10.97 -62.16 87 0 0 0 0 0 
40811 1989 12 20 10 59 0 11.45 -61.72 10 0 0 0 0 0 
40814 1989 12 20 18 15 0 10.92 -61.93 47 0 0 3.2 0 0 
40821 1989 12 21 15 16 0 11.18 -61.94 14 0 0 3 0 0 
40829 1989 12 23 3 55 0 10.48 -61.82 4 0 0 0 0 0 
40831 1989 12 23 14 25 0 10.75 -62.82 10 0 0 3.5 0 0 
40836 1989 12 24 22 36 0 10.44 -62.28 5 0 0 4.4 0 0 
40851 1989 12 28 17 47 0 10.85 -62.31 66 0 0 3.6 0 0 
40862 1989 12 31 18 51 0 10.39 -62.62 10 0 0 3.9 0 0 
