ano mes dia hh min seg lat  long  prof age  mag
1984 08 21 03 08 58.6  10.599 -61.923   7.3   ISC 0.0
1984 08 21 21 57 55.1  10.460 -67.610   8.0  FUNV 2.9
1984 08 21 23 56 51.5  10.775 -61.709   9.0   ISC 0.0
1984 08 22 20 53 07.6  10.578 -61.773   1.3   ISC 0.0
1984 08 23 18 47 23.4   9.190 -70.005   9.0  FUNV 3.4
1984 08 24 09 51 16.3  11.083 -61.801  25.0   ISC 0.0
1984 08 25 13 38 55.4  13.570 -61.321  80.7   ISC 0.0
1984 08 27 11 39 26.7  10.490 -69.550  18.0  FUNV 3.6
1984 08 27 21 48 05.3  10.470 -67.420  28.0  FUNV 2.2
1984 08 28 01 02 50.6  10.637 -61.845  18.7   ISC 0.0
1984 08 29 00 24 25.8  10.890 -62.370  80.0   ISC 0.0
1984 08 29 20 09 06.2  10.500 -66.780  15.0  FUNV 1.7
1984 08 30 13 24 32.9  10.490 -66.800  19.0  FUNV 2.1
1984 09 01 05 27 34.3  13.248 -61.112   3.0   ISC 0.0
1984 09 01 06 42 31.1   6.707 -72.881 175.1   ISC 3.4
1984 09 01 12 24 17.7  11.517 -61.606  73.0   ISC 0.0
1984 09 01 19 02 14.6  11.936 -60.107   5.0   ISC 0.0
1984 09 01 19 20 17.9  12.630 -60.770  78.0   ISC 0.0
1984 09 02 04 41 03.1  11.285 -61.416  68.4   ISC 0.0
1984 09 02 04 54 03.3  10.635 -61.495  35.8   ISC 0.0
1984 09 03 16 59 29.9   6.770 -73.028 170.7   ISC 4.8
1984 09 03 19 41 24.6  10.450 -62.650  36.0  FUNV 3.5
1984 09 05 21 40 36.8  12.980 -61.790 146.0   ISC 0.0
1984 09 06 03 53 29.6  11.427 -61.447  87.0   ISC 0.0
1984 09 06 17 50 59.6  13.240 -60.700  52.0   ISC 0.0
1984 09 07 19 44 43.8  10.450 -67.000   5.0  FUNV 2.0
1984 09 14 11 18 53.3  11.351 -61.107   7.0   ISC 0.0
1984 09 14 11 49 46.3  10.450 -62.560  38.0  FUNV 4.0
1984 09 16 05 05 22.9  11.038 -62.100  93.0   ISC 0.0
1984 09 19 09 10 43.5  10.720 -62.410  97.0  FUNV 3.5
1984 09 20 09 36 24.2   6.905 -73.140 159.5   ISC 4.7
1984 09 27 23 13 15.5  11.380 -61.431  17.3   ISC 0.0
1984 09 28 13 21 34.4  10.280 -67.190  17.0  FUNV 3.1
1984 09 28 13 26 14.3  10.240 -67.190   1.0  FUNV 2.1
1984 10 02 19 46 04.2   6.500 -72.640 162.0  FUNV 3.1
1984 10 02 20 22 58.9   6.520 -72.360 158.0  FUNV 0.0
1984 10 02 20 30 30.0   7.004 -72.710 159.0  FUNV 3.4
1984 10 03 02 41 18.6   7.400 -71.970  55.0  FUNV 0.0
1984 10 03 07 03 17.4  12.680 -60.150  16.0   ISC 0.0
1984 10 03 14 41 49.8   6.370 -72.480 152.0  FUNV 2.8
1984 10 04 07 09 38.1   6.680 -72.770 143.0  FUNV 0.0
1984 10 05 10 30 53.4  11.340 -60.250 145.0  FUNV 4.4
1984 10 05 13 26 27.5   6.620 -72.590 169.0  FUNV 0.0
1984 10 05 14 56 30.3  10.005 -62.280 103.0  FUNV 0.0
1984 10 06 08 40 36.8   6.900 -72.960 150.0  FUNV 0.0
1984 10 06 09 44 13.5   7.750 -71.220   0.0  FUNV 0.0
1984 10 06 12 12 31.9   5.880 -71.960  96.0  FUNV 0.0
1984 10 06 17 32 28.0  13.657 -60.107  10.0   ISC 0.0
1984 10 06 20 24 06.5   6.510 -72.530 164.0  FUNV 2.9
1984 10 07 02 40 51.4  10.850 -61.247  27.0   ISC 0.0
1984 10 07 02 42 51.2  10.831 -61.149  29.7   ISC 0.0
1984 10 07 06 42 09.4   6.480 -72.650 148.0  FUNV 0.0
1984 10 07 21 53 31.3   5.760 -71.240  35.0  FUNV 3.0
1984 10 08 00 46 17.1   6.600 -72.400 143.0  FUNV 2.7
1984 10 08 02 31 01.1  10.926 -61.916  38.0  ISCV 0.0
1984 10 08 04 37 24.3   6.360 -72.490 148.0  FUNV 0.0
1984 10 08 05 05 24.6   6.640 -72.570 163.0  FUNV 0.0
1984 10 08 07 49 13.2   8.370 -71.006   6.0  FUNV 2.9
1984 10 08 13 20 10.5   6.700 -72.810 172.0  FUNV 0.0
1984 10 08 13 21 17.0   6.560 -72.780 167.0  FUNV 0.0
1984 10 08 15 33 07.8   3.990 -76.003 199.0  FUNV 0.0
1984 10 08 21 55 52.6   6.610 -72.770 156.0  FUNV 0.0
1984 10 09 09 08 30.2  12.018 -61.612 111.0   ISC 0.0
1984 10 10 09 48 40.3   6.720 -72.780 161.0  FUNV 2.9
1984 10 10 09 57 24.0  10.270 -62.740 173.0  FUNV 4.2
1984 10 10 23 44 14.4  11.822 -61.705  74.0   ISC 0.0
1984 10 11 03 58 42.2   7.730 -72.310 115.0  FUNV 0.0
1984 10 11 21 08 14.5   6.870 -73.002 146.0  FUNV 0.0
1984 10 11 22 30 16.3   7.070 -73.100 147.0  FUNV 0.0
1984 10 12 03 02 25.8   6.850 -72.840 157.0  FUNV 3.0
1984 10 12 03 53 30.9   6.790 -72.830 160.0  FUNV 0.0
1984 10 12 04 43 19.1   6.660 -72.810 157.0  FUNV 0.0
1984 10 12 06 48 00.0   6.570 -72.720 152.0  FUNV 2.9
1984 10 12 15 08 30.6  11.450 -71.600 102.0  FUNV 0.0
1984 10 12 21 43 43.5   6.600 -72.700 150.0  FUNV 0.0
1984 10 13 01 14 56.3  10.480 -73.005  61.0  FUNV 0.0
1984 10 13 06 07 06.6   8.550 -71.940  33.0  FUNV 0.0
1984 10 13 06 33 28.9  10.160 -71.870  70.0  FUNV 0.0
1984 10 13 13 13 14.4   6.760 -72.820 148.0  FUNV 0.0
1984 10 14 04 29 29.0   6.720 -72.660 160.0  FUNV 0.0
1984 10 14 05 50 58.2   9.500 -70.590  10.0  FUNV 1.9
1984 10 14 17 30 32.6   8.360 -70.590  70.0  FUNV 0.0
1984 10 15 02 05 31.6   6.500 -72.630 150.0  FUNV 0.0
1984 10 15 06 00 07.4   6.610 -72.810 149.0  FUNV 0.0
1984 10 15 16 56 35.8   6.550 -72.630 155.0  FUNV 2.9
1984 10 15 19 46 01.7   6.610 -72.660 157.0  FUNV 0.0
1984 10 16 02 02 27.5   7.430 -72.750 198.0  FUNV 0.0
1984 10 16 03 04 26.5   9.660 -74.620 185.0  FUNV 0.0
1984 10 16 03 19 25.8   6.600 -72.450   0.0  FUNV 0.0
1984 10 16 04 25 29.0   8.530 -70.690  14.0  FUNV 1.2
1984 10 16 12 11 09.1   6.660 -72.260 160.0  FUNV 4.4
1984 10 16 17 35 14.6   6.010 -71.190 116.0  FUNV 0.0
1984 10 17 05 31 45.5   9.370 -71.300  32.0  FUNV 0.0
1984 10 17 16 07 34.2   6.750 -72.910 158.0  FUNV 0.0
1984 10 17 20 31 49.3   5.970 -71.740 115.0  FUNV 3.3
1984 10 18 04 38 47.9   6.010 -72.100 107.0  FUNV 0.0
1984 10 18 16 26 04.0   6.430 -72.450 150.0  FUNV 2.7
1984 10 18 17 39 11.5   9.070 -70.520  17.0  FUNV 1.3
1984 10 18 20 24 13.3   6.590 -72.790 149.0  FUNV 0.0
1984 10 18 23 03 38.5  10.690 -62.250  88.0  FUNV 0.0
1984 10 19 01 13 11.7   6.570 -72.610 159.0  FUNV 3.7
1984 10 19 12 44 31.7   9.060 -71.000  14.0  FUNV 1.2
1984 10 20 05 33 02.6   5.180 -73.240  69.0  FUNV 0.0
1984 10 20 08 02 48.9  10.890 -65.610  15.0  FUNV 2.6
1984 10 20 14 16 21.0   8.160 -71.800  18.0  FUNV 2.7
1984 10 20 15 36 51.9   6.350 -72.410 160.0  FUNV 0.0
1984 10 20 15 40 09.1   6.800 -72.760 142.0  FUNV 3.4
1984 10 20 21 40 13.0   7.350 -72.000   0.0  FUNV 2.4
1984 10 21 02 47 03.5   6.960 -73.020 158.0  FUNV 0.0
1984 10 21 16 33 44.4   6.700 -72.930 144.0  FUNV 0.0
1984 10 22 01 58 59.2   9.470 -72.950 181.0  FUNV 0.0
1984 10 22 11 48 59.0   9.530 -71.720   0.0  FUNV 2.2
1984 10 22 13 03 14.5   6.610 -72.690 158.0  FUNV 2.9
1984 10 23 04 10 12.8   6.640 -72.690 152.0  FUNV 3.3
1984 10 23 13 31 05.3   6.680 -72.840 151.0  FUNV 0.0
1984 10 23 20 01 55.0   6.600 -72.780 146.0  FUNV 3.2
1984 10 24 01 19 28.2   9.290 -69.920  18.0  FUNV 0.0
1984 10 24 01 31 27.0  10.180 -69.910  30.0  FUNV 3.0
1984 10 24 05 06 28.5  10.490 -62.830 153.0  FUNV 0.0
1984 10 24 20 06 14.6  10.510 -64.910  14.0  FUNV 0.0
1984 10 24 20 12 56.8  10.070 -69.570  17.0  FUNV 0.0
1984 10 25 03 31 11.7  10.300 -70.000   0.0  FUNV 0.0
1984 10 25 07 27 00.4   7.410 -72.750 130.0  FUNV 3.8
1984 10 25 11 14 36.9   6.680 -73.030 154.0  FUNV 3.1
1984 10 25 11 15 54.4   6.180 -72.680 140.0  FUNV 3.1
1984 10 25 12 31 06.7   8.900 -70.220   0.0  FUNV 1.5
1984 10 26 06 23 15.0  11.330 -61.911  99.0   ISC 0.0
1984 10 27 08 12 40.9  10.520 -72.190 124.0  FUNV 0.0
1984 10 27 10 22 23.4  10.823 -61.135  34.7   ISC 0.0
1984 10 27 11 56 16.1   9.700 -74.560 160.0  FUNV 4.2
1984 10 27 14 54 28.6   9.480 -62.330 164.0  FUNV 0.0
1984 10 27 21 58 52.3   6.740 -72.870 158.0  FUNV 0.0
1984 10 28 00 24 01.6  10.964 -61.927  81.0   ISC 0.0
1984 10 28 00 46 23.6   6.820 -72.900 140.0  FUNV 2.9
1984 10 28 01 43 00.5   9.030 -70.590   7.0  FUNV 0.8
1984 10 28 06 53 45.1   6.660 -72.700 149.0  FUNV 0.0
1984 10 28 09 06 34.9   6.640 -72.830 159.0  FUNV 0.0
1984 10 28 13 20 59.7   6.770 -72.910 155.0  FUNV 0.0
1984 10 28 15 06 38.6   8.370 -71.100  86.0  FUNV 0.0
1984 10 28 15 26 33.2   8.790 -70.830   5.0  FUNV 2.0
1984 10 28 16 19 16.9  10.400 -72.090  40.0  FUNV 0.0
1984 10 28 23 33 03.6   6.640 -72.570 146.0  FUNV 3.5
1984 10 29 14 38 19.0   7.960 -72.420   0.0  FUNV 2.4
1984 10 29 20 16 29.0  10.520 -70.910   0.0  FUNV 2.2
1984 10 29 22 04 52.8  11.176 -62.071 110.0   ISC 0.0
1984 10 30 00 47 48.0   6.470 -72.340 158.0  FUNV 2.9
1984 10 30 04 31 23.5   9.030 -70.530  56.0  FUNV 0.6
1984 10 30 07 54 30.9   6.780 -72.800 153.0  FUNV 0.0
1984 10 30 07 57 56.0   5.120 -76.720 337.0  FUNV 3.6
1984 10 31 04 53 15.3   4.550 -73.310   0.0  FUNV 0.0
1984 10 31 05 16 01.5   6.490 -72.370 178.0  FUNV 0.0
1984 11 01 01 15 24.2   8.820 -71.030   2.0  FUNV 1.8
1984 11 01 10 33 52.8   6.740 -72.850 175.0  FUNV 3.4
1984 11 01 17 31 56.6   7.360 -70.860   0.0  FUNV 0.0
1984 11 02 01 44 16.2   6.770 -72.850 165.0  FUNV 3.4
1984 11 02 06 44 59.7   6.390 -72.430 158.0  FUNV 0.0
1984 11 02 06 53 31.3   8.290 -71.150  31.0  FUNV 3.5
1984 11 02 07 01 05.1   8.290 -71.180  20.0  FUNV 1.9
1984 11 02 11 44 51.6   6.150 -72.170 156.0  FUNV 2.8
1984 11 03 08 26 32.7   6.570 -72.620 172.0  FUNV 2.7
1984 11 03 10 57 57.5   6.740 -72.700 162.0  FUNV 3.3
1984 11 03 18 32 46.1   6.670 -72.730 159.0  FUNV 0.0
1984 11 04 05 36 40.5  12.247 -60.429   4.0   ISC 0.0
1984 11 04 06 43 17.1   6.640 -72.720 164.0  FUNV 3.2
1984 11 04 08 55 32.6  10.500 -72.870 134.0  FUNV 0.0
1984 11 04 13 14 20.0   6.761 -73.062 167.5   ISC 5.1
1984 11 04 14 11 42.2   6.480 -72.580 155.0  FUNV 0.0
1984 11 05 01 33 45.9   8.290 -71.130   5.0  FUNV 0.0
1984 11 05 10 54 38.8   6.740 -72.770 167.0  FUNV 3.5
1984 11 05 22 43 49.0   6.490 -72.610 165.0  FUNV 0.0
1984 11 06 00 11 56.9   6.600 -72.670 152.0  FUNV 0.0
1984 11 06 05 22 01.2  10.000 -72.600 173.0  FUNV 3.8
1984 11 07 09 12 07.4   7.260 -72.870 167.0  FUNV 3.0
1984 11 07 11 30 48.6   6.900 -73.090 157.0  FUNV 2.9
1984 11 07 14 13 03.8   6.800 -72.860 168.0  FUNV 2.9
1984 11 08 02 44 23.2   6.750 -72.660 163.0  FUNV 3.3
1984 11 08 10 05 25.1   6.890 -72.900 167.0  FUNV 0.0
1984 11 09 02 56 11.7   5.970 -71.000  64.0  FUNV 3.7
1984 11 09 07 11 30.2   6.610 -72.700 152.0  FUNV 0.0
1984 11 10 02 39 42.4   6.150 -72.450  94.0  FUNV 3.1
1984 11 10 13 35 15.0   6.700 -72.890 144.0  FUNV 0.0
1984 11 10 20 44 42.7  10.822 -61.427  69.0   ISC 0.0
1984 11 11 00 09 13.9   6.590 -72.700 139.0  FUNV 0.0
1984 11 12 01 35 48.8   6.710 -72.900 137.0  FUNV 0.0
1984 11 12 11 40 31.1  10.160 -69.600  88.0  FUNV 0.0
1984 11 12 13 16 18.8   6.810 -72.850 155.0  FUNV 3.3
1984 11 12 17 45 07.8   9.470 -70.470   0.0  FUNV 0.0
1984 11 12 19 12 34.8   6.730 -72.890 145.0  FUNV 0.0
1984 11 13 08 33 37.7  11.810 -70.100  22.0  FUNV 3.5
1984 11 14 00 25 08.8  11.152 -61.866  44.0   ISC 0.0
1984 11 14 05 56 28.1  10.910 -74.110   0.0  FUNV 3.6
1984 11 14 06 22 48.6  10.160 -68.910 170.0  FUNV 2.8
1984 11 14 14 03 36.3  10.590 -62.690  75.0  FUNV 4.1
1984 11 15 13 10 05.3   6.680 -72.670 170.0  FUNV 3.2
1984 11 16 12 22 43.4   6.230 -72.280 150.0  FUNV 2.8
1984 11 16 17 17 09.5   6.130 -72.100 124.0  FUNV 0.0
1984 11 16 21 57 11.2   6.600 -72.880 150.0  FUNV 2.9
1984 11 17 06 28 46.7   7.280 -73.370 142.0  FUNV 3.0
1984 11 17 17 27 37.7   6.740 -72.800 156.0  FUNV 3.0
1984 11 18 04 10 13.9   7.950 -73.300 164.0  FUNV 0.0
1984 11 18 12 32 32.0   6.780 -72.850 157.0  FUNV 2.9
1984 11 18 21 47 14.5   6.850 -72.650 146.0  FUNV 3.3
1984 11 18 22 16 35.6   9.060 -72.870  32.0  FUNV 0.0
1984 11 18 23 00 07.0   8.810 -72.790 162.0  FUNV 4.4
1984 11 19 04 59 36.6   7.330 -72.880 161.0  FUNV 3.0
1984 11 20 06 25 27.7   6.740 -72.700 164.0  FUNV 3.1
1984 11 20 16 39 44.2   6.650 -72.700 158.0  FUNV 3.4
1984 11 21 06 08 35.7   6.710 -72.880 144.0  FUNV 0.0
1984 11 21 06 43 03.4   6.700 -72.810 150.0  FUNV 3.5
1984 11 21 12 23 59.9   6.740 -72.800 139.0  FUNV 3.1
1984 11 21 12 34 18.6   6.740 -72.790 154.0  FUNV 3.4
1984 11 21 19 30 02.9  10.920 -70.390  14.0  FUNV 3.2
1984 11 21 20 10 46.3   6.940 -73.400  83.0  FUNV 4.8
1984 11 22 00 34 31.3   6.500 -72.710 148.0  FUNV 0.0
1984 11 22 05 28 22.8   6.670 -72.590 151.0  FUNV 3.5
1984 11 23 02 11 38.0   6.520 -72.610 149.0  FUNV 0.0
1984 11 23 14 47 52.6   9.440 -69.510   0.0  FUNV 2.0
1984 11 23 18 03 10.1   8.950 -70.190   8.0  FUNV 1.8
1984 11 23 23 21 49.0   8.850 -71.180  28.0  FUNV 0.0
1984 11 24 03 35 24.3   8.850 -71.180  20.0  FUNV 0.0
1984 11 24 06 28 21.0   6.100 -72.120 120.0  FUNV 0.0
1984 11 24 08 15 17.1   5.600 -72.720 104.0  FUNV 0.0
1984 11 24 15 06 14.8  12.160 -72.470   0.0  FUNV 0.0
1984 11 25 09 40 43.0   6.530 -72.430 157.0  FUNV 0.0
1984 11 25 12 37 10.6   6.550 -72.550 162.0  FUNV 0.0
1984 11 25 15 30 13.3   8.730 -71.020  38.0  FUNV 0.0
1984 11 26 06 54 00.6   5.970 -71.660  10.0  FUNV 0.0
1984 11 27 20 49 15.3   8.790 -71.130   3.0  FUNV 0.0
1984 11 28 04 04 46.2   8.660 -71.050   2.0  FUNV 1.7
1984 11 28 05 26 56.7   8.910 -73.200 155.0  FUNV 0.0
1984 11 28 07 24 39.8   8.840 -71.080  44.0  FUNV 1.5
1984 11 28 13 57 17.1   6.700 -72.660 169.0  FUNV 3.1
1984 11 28 21 14 31.1   7.920 -72.760   0.0  FUNV 2.0
1984 11 29 22 26 33.1   6.620 -72.680 166.0  FUNV 3.0
1984 11 30 06 32 44.6   9.480 -70.440   9.0  FUNV 1.7
1984 11 30 08 56 35.0   9.260 -70.190   8.0  FUNV 1.8
1984 11 30 12 52 43.1   6.630 -72.590 161.0  FUNV 2.7
1984 11 30 15 38 25.6   8.310 -71.210  27.0  FUNV 2.1
1984 11 30 16 35 19.4   6.750 -72.670 167.0  FUNV 2.8
1984 12 01 01 04 49.4   8.710 -70.890   7.0  FUNV 1.6
1984 12 01 01 23 45.2   7.270 -73.580  84.0  FUNV 0.0
1984 12 01 09 52 00.5   7.470 -72.880 192.0  FUNV 0.0
1984 12 01 11 36 28.5   6.660 -72.650 162.0  FUNV 3.1
1984 12 01 17 35 55.0   6.580 -72.550 161.0  FUNV 3.1
1984 12 02 00 23 47.8   9.120 -70.830   0.0  FUNV 1.2
1984 12 02 08 15 04.6   6.400 -72.550 151.0  FUNV 3.1
1984 12 02 10 24 02.4   6.480 -72.640 151.0  FUNV 2.9
1984 12 02 19 26 59.0  13.500 -59.190   3.0   ISC 0.0
1984 12 02 22 43 49.2   7.760 -72.900 184.0  FUNV 0.0
1984 12 03 04 21 29.2   6.240 -72.300 136.0  FUNV 0.0
1984 12 03 05 54 26.7   8.740 -73.230  94.0  FUNV 0.0
1984 12 03 10 32 06.3   6.540 -72.600 165.0  FUNV 0.0
1984 12 03 13 56 36.9   7.180 -72.700 186.0  FUNV 0.0
1984 12 03 15 53 48.1   8.310 -71.170  40.0  FUNV 0.0
1984 12 04 00 36 56.4   6.970 -72.390 140.0  FUNV 0.0
1984 12 04 07 03 26.8   8.130 -73.990   0.0  FUNV 0.0
1984 12 04 11 55 50.4   6.530 -72.560 157.0  FUNV 2.7
1984 12 04 16 15 49.0   6.620 -72.660 160.0  FUNV 2.9
1984 12 05 18 34 07.7   6.460 -72.610 149.0  FUNV 3.0
1984 12 06 00 56 57.5   6.610 -72.700 185.0  FUNV 4.1
1984 12 06 01 07 38.4   6.270 -72.520 142.0  FUNV 2.8
1984 12 06 07 17 52.3   6.630 -72.670 160.0  FUNV 3.0
1984 12 06 08 12 52.4   6.700 -72.810 156.0  FUNV 2.8
1984 12 06 10 00 03.1   6.600 -72.690 162.0  FUNV 0.0
1984 12 06 18 19 35.5   6.510 -72.690 151.0  FUNV 2.9
1984 12 07 08 27 33.3   8.940 -70.800   0.0  FUNV 1.6
1984 12 08 01 14 23.3   6.550 -72.670 158.0  FUNV 2.9
1984 12 08 06 36 34.3   6.530 -72.570 158.0  FUNV 0.0
1984 12 08 13 43 00.2   9.370 -70.540   9.0  FUNV 1.4
1984 12 08 13 45 25.0   5.940 -72.260   4.0  FUNV 2.9
1984 12 08 16 15 38.9   6.400 -72.650 151.0  FUNV 2.9
1984 12 08 23 08 47.6   6.480 -72.580 161.0  FUNV 0.0
1984 12 09 06 18 37.3  12.156 -60.158   6.0   ISC 0.0
1984 12 09 13 45 04.7   6.540 -72.730 154.0  FUNV 0.0
1984 12 09 14 45 32.5   6.580 -72.470 176.0  FUNV 4.0
1984 12 09 22 40 51.0   6.460 -72.630 152.0  FUNV 2.8
1984 12 10 00 59 30.7   6.410 -72.550 154.0  FUNV 0.0
1984 12 11 10 56 22.0   8.950 -63.540  57.0  FUNV 0.0
1984 12 11 14 08 30.5   6.520 -72.560 154.0  FUNV 2.8
1984 12 11 19 03 20.1   6.900 -72.950 164.0  FUNV 0.0
1984 12 11 20 14 05.8   6.820 -72.790 172.0  FUNV 3.1
1984 12 13 09 35 46.0  10.250 -72.860 104.0  FUNV 3.8
1984 12 13 10 16 51.2   6.350 -72.460 155.0  FUNV 0.0
1984 12 14 11 32 57.2   7.620 -72.830 170.0  FUNV 4.2
1984 12 15 01 03 12.3   6.510 -72.500 154.0  FUNV 0.0
1984 12 15 22 33 10.1   9.400 -69.790   5.0  FUNV 1.9
1984 12 16 04 09 34.7  11.871 -61.813  84.6   ISC 0.0
1984 12 16 10 30 17.9   8.560 -73.760 123.0  FUNV 0.0
1984 12 16 16 47 08.1   6.360 -72.420 167.0  FUNV 0.0
1984 12 16 02 15 54.3   9.930 -69.610  19.0  FUNV 3.3
1984 12 17 18 04 41.4   6.540 -72.570 139.0  FUNV 2.7
1984 12 18 02 08 15.6   6.240 -71.540 153.0  FUNV 0.0
1984 12 19 00 27 40.8   6.570 -72.630 163.0  FUNV 0.0
1984 12 19 06 59 30.6   8.560 -70.890   0.0  FUNV 1.5
1984 12 19 17 13 50.3  10.450 -67.000   6.0  FUNV 1.1
1984 12 20 02 48 15.9   9.080 -70.130   8.0  FUNV 1.5
1984 12 20 09 11 13.6   6.060 -71.970 140.0  FUNV 0.0
1984 12 20 09 42 49.4   7.940 -71.950  16.0  FUNV 0.0
1984 12 20 15 01 47.0   6.670 -72.830 152.0  FUNV 0.0
1984 12 20 17 24 18.6   6.630 -72.650 163.0  FUNV 0.0
1984 12 21 00 38 52.0   6.660 -72.740 156.0  FUNV 3.9
1984 12 21 02 32 59.7   6.630 -72.740 163.0  FUNV 0.0
1984 12 21 06 24 29.5  10.850 -73.760 238.0  FUNV 0.0
1984 12 21 07 37 09.0   6.670 -72.780 153.0  FUNV 3.0
1984 12 22 03 00 26.0  10.810 -65.800   1.0  FUNV 3.9
1984 12 22 04 07 30.1  11.954 -59.877  57.8   ISC 0.0
1984 12 22 05 00 52.7  11.130 -65.870   9.0  FUNV 0.0
1984 12 22 05 14 27.5  11.050 -65.840   2.0  FUNV 0.0
1984 12 22 11 14 36.0  10.490 -62.320  27.0  FUNV 0.0
1984 12 22 20 46 43.5   6.510 -72.600 163.0  FUNV 0.0
1984 12 22 21 49 55.4   9.090 -70.580   0.0  FUNV 1.4
1984 12 23 02 07 57.9   9.700 -72.040  59.0  FUNV 2.5
1984 12 23 03 35 52.9   8.170 -72.650 180.0  FUNV 2.8
1984 12 23 10 12 46.1   7.210 -72.660 159.0  FUNV 3.6
1984 12 23 13 59 31.0   6.150 -71.290   0.0  FUNV 0.0
1984 12 24 03 01 48.2   3.740 -74.000  25.0  FUNV 0.0
1984 12 24 12 47 00.1   6.210 -72.290 136.0  FUNV 0.0
1984 12 24 13 28 31.4   8.840 -72.730  12.0  FUNV 2.5
1984 12 24 14 05 42.2   7.040 -73.100 163.0  FUNV 0.0
1984 12 24 19 06 00.5   6.630 -72.710 153.0  FUNV 0.0
1984 12 25 04 09 38.9   6.900 -72.740 170.0  FUNV 0.0
1984 12 25 14 36 27.8   9.570 -70.580   0.0  FUNV 1.9
1984 12 25 17 18 14.8   6.230 -72.270 133.0  FUNV 0.0
1984 12 26 01 01 40.3   9.190 -69.930  12.0  FUNV 1.9
1984 12 26 07 02 42.6   8.830 -72.580  16.0  FUNV 2.3
1984 12 26 09 08 24.2   6.620 -72.540 169.0  FUNV 2.8
1984 12 26 16 32 30.0   9.570 -70.450   0.0  FUNV 0.0
1984 12 27 00 12 04.7   9.000 -69.910   0.0  FUNV 1.7
1984 12 27 01 45 01.5   9.560 -73.300 145.0  FUNV 3.9
1984 12 27 17 42 13.1   6.830 -72.680 178.0  FUNV 0.0
1984 12 28 00 58 04.3   6.390 -72.530 155.0  FUNV 2.7
1984 12 28 03 46 25.3   6.410 -72.450 147.0  FUNV 2.6
1984 12 29 08 03 36.5   9.630 -70.310  54.0  FUNV 0.0
1984 12 29 09 15 25.0   8.530 -70.820  17.0  FUNV 1.5
1984 12 29 18 04 03.8   6.510 -72.490 159.0  FUNV 3.3
1984 11 29 21 27 58.5   6.450 -72.510 156.0  FUNV 0.0
1984 12 29 21 49 49.5   6.500 -72.530 162.0  FUNV 0.0
1984 12 30 02 19 05.3   6.520 -72.560 160.0  FUNV 0.0
1984 12 30 04 39 52.2   6.410 -72.520 151.0  FUNV 0.0
1984 12 30 05 13 11.8   6.630 -72.520 164.0  FUNV 4.2
1984 12 30 07 15 21.9   6.270 -72.240 143.0  FUNV 2.8
1984 12 30 12 51 19.4   6.590 -72.630 163.0  FUNV 2.9
1984 12 31 08 57 32.7   6.290 -72.220 127.0  FUNV 0.0
1985 01 01 17 04 18.9   8.680 -71.000   0.0  FUNV 0.0
1985 01 03 23 58 18.6  10.230 -72.470   0.0  FUNV 3.2
1985 01 05 11 11 41.2   9.720 -79.540 330.0  FUNV 4.8
1985 01 06 14 20 14.1   6.830 -72.970 145.0  FUNV 3.1
1985 01 06 18 34 30.9   6.840 -72.740 179.0  FUNV 3.2
1985 01 08 00 22 24.7   6.690 -72.400 184.0  FUNV 0.0
1984 01 08 08 19 50.7  10.380 -73.100   0.0  FUNV 3.2
1985 01 09 04 48 28.3  11.864 -61.184   8.0   ISC 0.0
1985 01 12 06 58 27.8   9.710 -69.420   5.0  FUNV 2.8
1985 01 12 11 25 32.3   6.730 -72.530 173.0  FUNV 3.6
1984 01 13 04 13 00.1   9.920 -68.510   0.0  FUNV 2.8
1985 01 13 15 33 51.7   6.340 -72.460 145.0  FUNV 0.0
1985 01 14 00 02 56.7   6.520 -72.600 158.0  FUNV 3.4
1985 01 14 00 40 28.5   9.010 -70.490  17.0  FUNV 1.0
1985 01 14 03 43 35.9   6.600 -72.600 158.0  FUNV 3.1
1985 01 14 12 53 28.3   6.300 -72.360 146.0  FUNV 3.2
1985 01 14 20 05 12.6  10.210 -72.910   3.0  FUNV 3.2
1985 01 14 23 28 21.5  12.061 -60.216  14.0  ISCV 0.0
1985 01 16 13 50 52.3   6.180 -72.190 135.0  FUNV 3.3
1985 01 16 15 49 19.7  10.240 -71.530   0.0  FUNV 3.0
1985 01 16 16 04 09.5  10.060 -71.370   0.0  FUNV 0.0
1985 01 16 16 39 37.0  11.590 -73.780   0.0  FUNV 3.2
1985 01 17 01 08 47.3   6.210 -72.310 130.0  FUNV 0.0
1985 01 17 22 04 51.5   6.370 -72.530 142.0  FUNV 0.0
1985 01 18 00 25 44.6   8.460 -70.510  36.0  FUNV 0.0
1985 01 18 04 25 33.3   5.430 -72.240   0.0  FUNV 0.0
1985 01 18 06 02 51.2   6.470 -72.420 158.0  FUNV 4.0
1985 01 18 12 07 20.1   5.960 -72.230 106.0  FUNV 3.1
1985 01 19 00 04 02.2  13.403 -60.722   8.6   ISC 0.0
1985 01 19 12 26 19.8   5.980 -71.590   1.0  FUNV 3.1
1985 01 19 19 47 32.2   6.840 -72.630 161.0  FUNV 0.0
1985 01 19 21 26 51.2  12.190 -60.360  25.0   ISC 0.0
1985 01 20 01 34 40.2   8.830 -71.160   4.0  FUNV 2.5
1985 01 20 01 34 41.6   8.820 -71.350   7.0  FUNV 2.5
1985 01 20 05 29 42.8   7.270 -72.610   0.0  FUNV 0.0
