fecha    hhmmss  lat  lon   prof   mag tmag age
1988/03/16 05:48:03.8000 10.211 -60.607 56 5.7 MB ISCCD
1988/03/16 05:48:02.6000 10.29 -60.44 68 5.6 (null) ISCCD
1988/03/16 05:48:02.9100 10.2424 -60.6201 0 5.7 MB ISCCD
1988/03/16 05:48:02.9100 10.2424 -60.6201 0 5.4 MS ISCCD
1988/03/16 01:30:49.6000 10.94 -62.05 53 3.6 (null) ISCCD
1988/03/15 12:35:39.0000 10.46 -60.74 34 4.2 (null) ISCCD
1988/03/15 08:22:14.7000 10.33 -60.23 48 3.2 (null) ISCCD
1988/03/15 00:59:08.6000 10.32 -60.39 35 3.4 (null) ISCCD
1988/03/14 23:29:09.9000 10.59 -60.69 54 2.9 (null) ISCCD
1988/03/14 23:23:39.2000 10.76 -60.91 12 2.6 (null) ISCCD
1988/03/14 22:50:32.8000 10.49 -60.62 51 3.0 (null) ISCCD
1988/03/14 21:13:54.6000 10.35 -60.47 66 3.3 (null) ISCCD
1988/03/14 15:05:09.5000 11.3 -62.08 109 2.8 (null) ISCCD
1988/03/14 14:49:17.3000 10.17 -60.33 58 3.9 (null) ISCCD
1988/03/14 11:53:34.6000 10.1 -60.42 77 4.6 (null) ISCCD
1988/03/14 11:53:32.7000 10.097 -60.092 33 4.3 MB ISCCD
1988/03/14 11:53:31.5600 10.0762 -60.0795 22.8 4.2 MB ISCCD
1988/03/14 03:02:03.6000 10.57 -60.93 36 3.4 (null) ISCCD
1988/03/13 17:00:26.5000 10.18 -60.29 53 4.4 (null) ISCCD
1988/03/13 17:00:25.7000 10.21 -60.169 31 4.6 MB ISCCD
1988/03/13 17:00:24.1900 10.0848 -60.1498 31 4.6 MB ISCCD
1988/03/13 09:20:40.9000 11.42 -61.8 20 4.0 (null) ISCCD
1988/03/12 23:00:08.6000 10.19 -60.41 58 4.3 (null) ISCCD
1988/03/12 23:00:08.0000 10.226 -60.222 40 3.7 MS ISCCD
1988/03/12 23:00:08.0200 10.2255 -60.2175 38.8 4.6 MB ISCCD
1988/03/12 23:00:08.0200 10.2255 -60.2175 38.8 3.7 MS ISCCD
1988/03/12 23:00:08.0000 10.226 -60.222 40 4.7 MB ISCCD
1988/03/12 21:37:25.9000 10.13 -60.48 69 4.0 (null) ISCCD
1988/03/12 21:37:23.5600 10.0473 -60.1961 69 4.2 MB ISCCD
1988/03/12 21:37:21.7000 10.036 -60.028 20 4.4 MB ISCCD
1988/03/12 09:12:49.1000 10.13 -60.58 88 4.1 (null) ISCCD
1988/03/12 05:44:59.1000 10.68 -60.88 27 3.1 (null) ISCCD
1988/03/12 05:30:25.4000 10.47 -61.01 36 3.4 (null) ISCCD
1988/03/12 05:24:47.8000 10.25 -60.5 64 3.9 (null) ISCCD
1988/03/12 04:32:10.3000 10.144 -60.569 52 5.7 MB ISCCD
1988/03/12 04:32:10.1700 10.1918 -60.6188 0 5.4 MS ISCCD
1988/03/12 04:32:10.3000 10.144 -60.569 52 5.4 MS ISCCD
1988/03/12 04:32:10.1700 10.1918 -60.6188 0 5.7 MB ISCCD
1988/03/12 04:32:08.8000 10.19 -60.5 33 5.6 MS ISCCD
1988/03/12 04:32:06.8000 10.06 -60.21 59 5.6 (null) ISCCD
1988/03/11 20:16:48.5000 10.6 -60.21 35 3.9 (null) ISCCD
1988/03/11 16:01:07.0000 10.167 -60.603 53 5.2 MB ISCCD
1988/03/11 16:01:07.0000 10.167 -60.603 53 4.7 MS ISCCD
1988/03/11 16:01:06.4000 10.27 -60.35 47 5.0 (null) ISCCD
1988/03/11 16:01:05.2700 10.1836 -60.5854 35.9 5.2 MB ISCCD
1988/03/11 16:01:05.2700 10.1836 -60.5854 35.9 4.8 MS ISCCD
1988/03/11 14:54:50.8000 10.4 -60.4 35 3.9 (null) ISCCD
1988/03/11 10:50:39.3000 10.5 -60.78 38 4.1 (null) ISCCD
1988/03/11 10:32:37.4000 10.23 -60.28 36 4.1 (null) ISCCD
1988/03/11 06:48:42.9000 10.12 -60.71 111 3.9 (null) ISCCD
1988/03/11 06:14:32.4000 10.526 -60.473 54 4.9 MB ISCCD
1988/03/11 06:14:32.5500 10.5343 -60.477 53.7 4.4 MS ISCCD
1988/03/11 06:14:32.4000 10.526 -60.473 54 4.4 MS ISCCD
1988/03/11 06:14:32.5500 10.5343 -60.477 53.7 5.0 MB ISCCD
1988/03/11 06:14:31.3000 10.44 -60.43 78 4.6 (null) ISCCD
1988/03/11 01:30:54.8000 10.496 -60.939 77 4.5 MB ISCCD
1988/03/11 01:30:54.9800 10.5218 -60.9535 76.2 4.4 MB ISCCD
1988/03/11 01:30:49.8000 10.34 -60.57 16 4.0 (null) ISCCD
1988/03/11 00:58:06.7000 10.546 -60.563 60 4.9 MB ISCCD
1988/03/11 00:58:06.8300 10.5461 -60.5972 59.7 4.8 MB ISCCD
1988/03/10 23:38:16.1000 10.35 -60.37 91 4.1 (null) ISCCD
1988/03/10 23:38:15.3000 10.42 -60.071 33 4.6 MB ISCCD
1988/03/10 23:38:15.7100 10.4339 -60.0961 33 4.5 MB ISCCD
1988/03/10 23:14:36.5000 10.15 -60.42 93 3.9 (null) ISCCD
1988/03/10 23:14:36.3500 10.2527 -60.1381 33 4.3 MB ISCCD
1988/03/10 23:14:36.1000 10.244 -60.125 33 4.4 MB ISCCD
1988/03/10 19:06:05.7000 10.37 -60.43 35 4.0 (null) ISCCD
1988/03/10 17:19:24.9000 10.25 -60.58 94 3.8 (null) ISCCD
1988/03/10 17:03:56.7000 10.25 -60.32 35 3.6 (null) ISCCD
1988/03/10 13:06:42.8600 10.8029 -60.9762 81 4.1 MB ISCCD
1988/03/10 13:06:30.0000 10.02 -60.02 81 4.4 (null) ISCCD
1988/03/10 12:12:39.8000 10.3749 -60.4062 51.6 4.5 MB ISCCD
1988/03/10 12:12:37.4000 10.1 -60.66 108 4.7 (null) ISCCD
1988/03/10 12:12:35.6000 10.181 -60.085 33 4.5 MB ISCCD
1988/03/10 11:36:39.3700 10.5969 -60.8016 72 4.0 MB ISCCD
1988/03/10 11:36:35.4000 10.36 -60.55 72 3.6 (null) ISCCD
1988/03/10 11:20:01.4000 10.34 -60.51 36 2.9 (null) ISCCD
1988/03/10 10:28:46.7000 10.24 -60.29 35 4.7 (null) ISCCD
1988/03/10 09:10:09.0000 10.48 -60.58 35 4.3 (null) ISCCD
1988/03/10 08:09:08.4000 10.4 -60.41 77 2.9 (null) ISCCD
1988/03/10 07:47:25.8000 10.39 -60.65 48 3.8 (null) ISCCD
1988/03/10 07:47:22.0000 10.169 -60.316 33 4.5 MB ISCCD
1988/03/10 07:22:12.3700 10.5525 -60.6958 67.5 4.5 MB ISCCD
1988/03/10 07:22:05.5000 10.13 -60.27 35 4.2 (null) ISCCD
1988/03/10 07:22:05.1000 10.156 -60.159 33 4.6 MB ISCCD
1988/03/10 07:17:43.3000 10.18 -60.52 122 3.7 (null) ISCCD
1988/03/10 07:12:24.8000 10.23 -60.57 84 3.5 (null) ISCCD
1988/03/10 06:54:01.3000 10.31 -60.64 115 3.5 (null) ISCCD
1988/03/10 06:50:51.2000 10.3 -60.6 99 3.9 (null) ISCCD
1988/03/10 06:33:26.1900 10.5016 -60.5484 59.1 5.1 MB ISCCD
1988/03/10 06:33:24.3000 10.387 -60.504 48 5.1 MB ISCCD
1988/03/10 06:33:21.5000 10.21 -60.24 46 4.2 (null) ISCCD
1988/03/10 06:30:27.0000 10.48 -60.85 53 3.9 (null) ISCCD
1988/03/10 06:30:25.4000 10.396 -60.577 54 5.4 MB ISCCD
1988/03/10 06:30:20.9400 10.225 -60.5114 21.1 5.4 MB ISCCD
1988/03/10 06:29:49.0400 12.9631 -59.2647 33 4.7 MB ISCCD
1988/03/10 06:17:23.4000 10.43 -60.65 56 6.3 (null) ISCCD
1988/03/10 06:17:23.9000 10.56 -60.75 52 6.7 MS ISCCD
1988/03/10 06:17:23.3000 10.402 -60.587 56 6.2 MB ISCCD
1988/03/10 06:17:23.3000 10.402 -60.587 56 6.4 MS ISCCD
1988/03/10 06:17:17.4500 10.242 -60.5378 12.4 6.2 MB ISCCD
1988/03/10 06:17:17.4500 10.242 -60.5378 12.4 6.5 MS ISCCD
1988/03/10 03:51:00.5000 11.18 -61.61 22 2.9 (null) ISCCD
1988/03/09 17:29:50.3800 6.8532 -73.0523 159 4.6 MB ISCCD
1988/03/09 17:29:49.9000 6.835 -73.037 158 4.7 MB ISCCD
1988/03/06 05:02:43.7000 10.76 -62.17 100 3.3 (null) ISCCD
1988/03/04 01:15:21.2000 11.39 -61.9 65 2.8 (null) ISCCD
1988/03/02 14:21:23.2000 13.24 -60.62 0 3.2 (null) ISCCD
1988/02/27 04:50:27.1000 6.822 -73.019 158 4.9 MB ISCCD
1988/02/27 04:50:27.5100 6.8031 -73.0284 162.1 4.9 MB ISCCD
1988/02/25 10:47:49.0200 8.0931 -71.8906 33 4.6 MB ISCCD
1988/02/25 10:47:48.6000 8.084 -71.89 30 4.6 MB ISCCD
1988/02/24 05:37:57.0000 11.03 -61.33 30 3.6 (null) ISCCD
1988/02/24 00:38:51.2000 10.37 -61.23 46 2.3 (null) ISCCD
1988/02/21 21:26:06.0000 7.977 -71.811 33 4.6 MB ISCCD
1988/02/21 21:26:06.3700 8.0321 -71.8409 33 4.5 MB ISCCD
1988/02/19 17:39:47.8000 11.24 -61.37 20 3.4 (null) ISCCD
1988/02/19 01:09:45.0000 10.78 -62.21 71 2.7 (null) ISCCD
1988/02/19 00:03:51.3000 10.34 -61.89 33 1.7 (null) ISCCD
1988/02/17 19:26:58.7000 10.85 -61.88 2 2.7 (null) ISCCD
1988/02/16 00:55:04.4000 10.99 -62.36 82 2.9 (null) ISCCD
1988/02/12 02:55:31.3000 11.53 -62.37 35 2.6 (null) ISCCD
1988/02/10 23:05:58.5000 6.875 -73.035 148 4.9 MB ISCCD
1988/02/10 23:05:57.8400 6.9219 -72.9855 139.5 4.8 MB ISCCD
1988/02/09 18:33:44.6000 10.82 -62.31 56 2.6 (null) ISCCD
1988/02/03 08:02:37.7000 10.43 -62.09 35 2.6 (null) ISCCD
1988/02/03 00:02:23.1000 11.08 -62.46 22 2.9 MD ISCCD
1988/02/02 23:46:16.7000 6.857 -73.016 153 5.2 MB ISCCD
1988/02/02 23:46:16.6500 6.8556 -73.0174 151.7 5.1 MB ISCCD
1988/02/02 23:46:15.0000 8.1 -71.4 33 4.6 MB ISCCD
1988/01/31 21:34:01.6000 10.36 -61.8 0 2.2 (null) ISCCD
1988/01/31 08:27:22.2000 11.01 -62.08 75 3.0 (null) ISCCD
1988/01/31 07:15:55.1000 10.92 -62.05 76 4.7 (null) ISCCD
1988/01/31 07:15:51.1000 10.762 -62.413 97 4.5 MB ISCCD
1988/01/31 07:15:51.9500 10.8103 -62.2993 100.1 4.5 MB ISCCD
1988/01/29 16:33:00.9000 10.4 -62.12 0 3.2 (null) ISCCD
1988/01/29 09:52:50.7000 11.02 -62.4 90 2.5 (null) ISCCD
1988/01/28 13:37:18.5000 10.49 -61.38 21 2.6 (null) ISCCD
1988/01/28 05:18:00.2000 10.65 -62.26 0 2.8 (null) ISCCD
1988/01/27 18:37:23.7000 10.04 -62.17 5 2.6 (null) ISCCD
1988/01/27 16:02:01.0000 10.49 -61.7 35 3.2 (null) ISCCD
1988/01/27 08:50:46.4000 11.04 -62.07 65 2.7 (null) ISCCD
1988/01/26 12:54:59.8000 11.28 -61.63 35 2.5 (null) ISCCD
1988/01/26 05:58:54.8000 11.6 -61.01 6 2.9 (null) ISCCD
1988/01/26 05:28:49.3400 6.8433 -73.1106 171 4.3 MB ISCCD
1988/01/26 05:28:48.8000 6.854 -73.083 165 4.3 MB ISCCD
1988/01/21 11:42:27.7000 11.52 -61.23 35 2.8 (null) ISCCD
1988/01/20 05:17:10.5000 12.43 -60.14 29 3.7 (null) ISCCD
1988/01/19 22:08:31.4000 10.74 -61.57 54 4.7 (null) ISCCD
1988/01/19 22:08:31.8600 10.791 -61.5793 62.8 4.6 MB ISCCD
1988/01/19 22:08:31.7000 10.795 -61.599 63 4.6 MB ISCCD
1988/01/18 22:32:17.0000 10.72 -62.37 31 2.9 (null) ISCCD
1988/01/18 07:35:17.0000 6.86 -73.014 157 4.8 MB ISCCD
1988/01/18 07:35:17.7200 6.8514 -72.9568 164.5 4.8 MB ISCCD
1988/01/16 13:12:12.4000 10.97 -62.17 49 4.4 (null) ISCCD
1988/01/15 07:07:52.2000 10.33 -62.02 10 2.3 (null) ISCCD
1988/01/14 12:51:22.7000 12.9 -60.93 108 2.4 (null) ISCCD
1988/01/13 01:04:37.5000 10.69 -61.44 33 2.3 (null) ISCCD
1988/01/12 21:00:22.7000 11.74 -62.24 0 3.3 (null) ISCCD
1988/01/06 20:18:15.7000 10.93 -62.28 57 2.3 (null) ISCCD
1988/01/03 14:24:01.9000 10.68 -61.48 43 2.0 (null) ISCCD
1987/12/26 01:54:52.3000 11.19 -62.24 83 2.6 (null) ISCCD
1987/12/24 14:54:55.8000 10.92 -62.18 59 4.0 (null) ISCCD
1987/12/22 02:27:26.8000 11.18 -61.61 13 2.6 (null) ISCCD
1987/12/13 06:27:33.4000 11.04 -60.8 16 2.3 (null) ISCCD
1987/12/10 09:01:28.1000 13.37 -59.4 0 3.1 (null) ISCCD
1987/12/08 16:34:01.0000 9.9 -71.8 33 4.3 MB ISCCD
1987/12/07 07:58:02.5000 10.85 -62.06 0 2.8 (null) ISCCD
1987/12/02 11:05:38.0000 11.19 -61.83 35 2.9 (null) ISCCD
1987/11/29 12:04:38.0000 6.847 -72.961 175 4.7 MB ISCCD
1987/11/29 12:04:37.3700 6.8034 -73.0324 168.9 4.5 MB ISCCD
1987/11/26 16:18:19.5000 11.37 -59.99 54 3.5 (null) ISCCD
1987/11/22 20:20:39.6000 10.71 -62.25 62 2.8 (null) ISCCD
1987/11/18 23:54:41.3000 6.975 -73.268 151 4.3 MB ISCCD
1987/11/18 23:54:41.5500 7.0007 -73.3071 153 4.3 MB ISCCD
1987/11/18 02:23:52.0000 11.2 -73.4 33 3.7 MB ISCCD
1987/11/18 02:23:45.9000 6.745 -72.925 164 4.2 MB ISCCD
1987/11/18 02:23:45.7000 6.8474 -73.0839 164.9 4.1 MB ISCCD
1987/11/17 13:03:57.3000 10.69 -61.66 23 2.8 (null) ISCCD
1987/11/16 02:14:35.8000 10.87 -62.17 72 3.7 (null) ISCCD
1987/11/15 12:24:40.9000 13.36 -60.43 35 3.4 (null) ISCCD
1987/11/14 15:08:22.0600 6.8144 -73.1134 163.7 4.8 MB ISCCD
1987/11/14 15:08:21.6000 6.806 -73.109 160 4.8 MB ISCCD
1987/11/14 15:06:58.2000 10.97 -62.03 79 2.4 (null) ISCCD
1987/11/13 23:39:25.6000 10.87 -61.77 26 2.5 (null) ISCCD
1987/11/13 18:32:56.0000 13.77 -60.75 39 3.0 (null) ISCCD
1987/11/13 17:38:23.2000 13.77 -60.44 58 3.0 (null) ISCCD
1987/11/13 13:17:18.0000 10.98 -61.86 37 2.7 (null) ISCCD
1987/11/12 10:34:58.0000 11.04 -62.2 56 3.5 (null) ISCCD
1987/11/11 00:22:32.2000 11.17 -62.24 30 2.9 (null) ISCCD
1987/11/10 14:01:58.6000 11.16 -61.77 35 3.1 (null) ISCCD
1987/11/09 14:10:55.4000 10.44 -61.46 30 2.3 (null) ISCCD
1987/11/09 13:36:01.6000 11.79 -61.97 140 3.1 (null) ISCCD
1987/11/08 04:24:07.3000 11.64 -60.18 8 3.3 (null) ISCCD
1987/11/07 14:19:06.0000 10.78 -61.35 41 2.3 (null) ISCCD
1987/11/07 07:18:42.1000 9.48 -61.51 87 3.0 (null) ISCCD
1987/11/05 05:28:21.0000 13.2 -61.4 33 4.9 MB ISCCD
1987/11/05 05:28:11.2000 10.86 -62.31 61 4.5 (null) ISCCD
1987/11/05 05:28:11.3000 10.948 -62.48 104 4.8 MB ISCCD
1987/11/05 05:28:10.2000 10.8377 -62.3846 94.9 4.7 MB ISCCD
1987/11/03 03:20:49.8000 11.08 -62.41 27 2.9 (null) ISCCD
1987/11/02 09:09:15.1000 6.85 -73.102 159 4.6 MB ISCCD
1987/11/02 09:09:15.3800 6.8474 -73.0966 160.8 4.5 MB ISCCD
1987/11/01 21:03:31.4000 6.8445 -73.0895 167.5 4.3 MB ISCCD
1987/11/01 21:03:30.8000 6.822 -73.004 161 4.4 MB ISCCD
1987/11/01 02:15:56.4000 10.98 -62 30 3.1 (null) ISCCD
1987/10/30 13:34:58.4000 11.03 -62.19 44 2.8 (null) ISCCD
1987/10/30 08:30:57.2000 11.11 -62.04 35 2.8 (null) ISCCD
1987/10/30 02:14:23.0000 13.47 -59.06 26 3.7 (null) ISCCD
1987/10/23 10:13:09.1000 6.795 -72.98 166 4.7 MB ISCCD
1987/10/23 10:13:09.5000 6.8257 -72.9806 169.6 4.6 MB ISCCD
1987/10/19 21:17:57.0000 10.99 -61.65 57 3.3 (null) ISCCD
1987/10/19 04:40:10.4000 11.21 -61.97 13 3.7 (null) ISCCD
1987/10/18 00:42:53.0000 10.11 -62.99 8 3.2 (null) ISCCD
1987/10/17 08:32:39.3000 10.7 -61.57 2 2.9 (null) ISCCD
1987/10/17 02:02:37.7000 10.67 -62.17 80 3.0 (null) ISCCD
1987/10/16 11:16:18.9000 11.28 -61.87 35 3.0 (null) ISCCD
1987/10/12 04:44:17.0000 10.84 -60.09 24 3.2 (null) ISCCD
1987/10/11 17:25:18.9000 11.19 -61.77 8 3.1 (null) ISCCD
1987/10/11 13:46:44.1000 11.17 -61.68 31 3.1 (null) ISCCD
1987/10/10 07:13:44.1000 10.85 -63.23 35 3.3 (null) ISCCD
1987/10/09 08:36:23.9000 10.71 -62.17 84 2.7 (null) ISCCD
1987/10/08 06:43:19.7000 11.01 -63.26 31 3.0 (null) ISCCD
1987/10/08 02:16:08.7000 10.3 -63.21 0 3.4 (null) ISCCD
1987/10/08 00:34:09.0000 11.09 -62.25 0 3.1 (null) ISCCD
1987/10/05 06:59:44.3000 10.56 -61.99 3 3.2 (null) ISCCD
1987/10/04 14:35:27.3000 10.68 -62.13 0 3.0 (null) ISCCD
1987/10/04 08:58:28.7000 11.05 -61.8 38 2.6 (null) ISCCD
1987/10/02 07:14:06.4000 10.65 -62.15 20 3.3 (null) ISCCD
1987/10/01 09:35:29.6000 11.07 -62.2 72 3.3 (null) ISCCD
1987/09/27 23:33:15.6000 10.89 -62.39 50 4.0 (null) ISCCD
1987/09/26 18:17:20.9000 9.61 -61 35 3.1 (null) ISCCD
1987/09/26 01:44:25.3000 11.17 -62.37 26 3.3 (null) ISCCD
1987/09/24 03:49:02.1000 10.77 -61.3 4 2.5 (null) ISCCD
1987/09/24 01:59:06.4000 10.47 -61.7 28 3.0 (null) ISCCD
1987/09/23 14:59:26.8000 6.968 -73.173 155 4.4 MB ISCCD
1987/09/23 14:59:26.9600 6.9047 -73.1394 165.8 4.4 MB ISCCD
1987/09/20 09:20:29.9000 10.52 -61.31 14 2.5 (null) ISCCD
1987/09/19 22:17:21.4000 10.81 -61.21 23 2.4 (null) ISCCD
1987/09/19 15:18:22.8000 11.52 -61.9 8 3.1 (null) ISCCD
1987/09/19 13:32:15.4000 10.78 -61.16 0 3.3 (null) ISCCD
1987/09/19 08:21:34.7000 11.23 -61.4 35 2.6 (null) ISCCD
1987/09/18 01:07:15.0000 11.04 -62.52 45 3.0 (null) ISCCD
1987/09/17 23:57:09.3000 10.83 -61.22 13 2.7 (null) ISCCD
1987/09/17 23:53:03.6000 10.84 -61.22 13 2.9 (null) ISCCD
1987/09/17 23:46:29.4000 10.77 -61.17 8 4.1 (null) ISCCD
1987/09/17 23:41:34.0000 10.87 -61.26 12 2.8 (null) ISCCD
1987/09/17 23:05:48.8000 10.83 -61.22 13 2.6 (null) ISCCD
1987/09/17 22:53:10.4000 10.76 -61.16 9 4.2 (null) ISCCD
1987/09/17 01:03:47.0000 10.76 -61.21 0 3.4 (null) ISCCD
1987/09/16 04:59:54.2000 11.23 -62.22 142 3.2 (null) ISCCD
1987/09/14 18:09:22.0000 6.901 -73.194 158 4.5 MB ISCCD
1987/09/14 18:09:22.3100 6.9223 -73.2002 160.2 4.5 MB ISCCD
1987/09/13 17:50:34.7000 11.12 -62.08 92 2.5 (null) ISCCD
1987/09/13 03:34:10.9000 10.85 -62.42 85 3.8 (null) ISCCD
1987/09/10 21:17:43.3000 10.92 -62.15 80 3.1 (null) ISCCD
1987/09/10 10:32:32.0000 6.861 -73.181 156 4.9 MB ISCCD
1987/09/10 10:32:32.5100 6.8774 -73.1862 159.2 4.6 MB ISCCD
1987/09/09 22:44:44.6000 11 -62.27 24 2.8 (null) ISCCD
1987/09/09 11:43:03.5000 6.816 -73.033 169 4.6 MB ISCCD
1987/09/09 11:43:03.8300 6.834 -73.0277 170.9 4.5 MB ISCCD
1987/09/09 08:24:31.0000 10.32 -62.05 16 3.1 (null) ISCCD
1987/09/09 08:22:48.2000 10.63 -61.98 54 2.9 (null) ISCCD
1987/09/07 21:20:35.3000 10.49 -61.83 27 2.8 (null) ISCCD
1987/09/07 18:59:33.5000 10.43 -62.07 34 2.9 (null) ISCCD
1987/09/07 13:50:07.6000 12.13 -62.24 99 3.0 (null) ISCCD
1987/09/07 11:42:52.3000 11.95 -61.96 35 3.1 (null) ISCCD
1987/09/07 11:26:03.9000 10.66 -60.83 42 2.8 (null) ISCCD
1987/09/03 10:05:08.8000 11.22 -61.9 52 4.4 (null) ISCCD
1987/09/03 10:05:08.7300 11.1908 -61.9132 81.2 4.0 MB ISCCD
1987/09/03 00:15:33.2000 10.28 -60.25 104 2.9 (null) ISCCD
1987/09/02 03:33:35.2000 12.02 -62.1 35 3.1 (null) ISCCD
1987/08/30 16:37:47.7000 11.67 -61.31 41 3.3 (null) ISCCD
1987/08/30 14:02:04.6000 6.838 -72.985 170 4.6 MB ISCCD
1987/08/30 14:02:04.7800 6.8414 -72.9794 170.3 4.5 MB ISCCD
1987/08/29 18:25:56.7000 11.36 -61.91 5 3.0 (null) ISCCD
1987/08/26 11:52:47.5000 10.49 -62.28 83 3.4 (null) ISCCD
1987/08/26 01:21:08.6000 10.69 -61.11 35 3.1 (null) ISCCD
1987/08/25 18:44:36.5000 10.93 -62.33 73 3.5 (null) ISCCD
1987/08/25 11:28:24.7000 10.39 -61.74 20 3.0 (null) ISCCD
1987/08/25 06:39:03.0000 10.98 -62.02 73 3.2 (null) ISCCD
1987/08/24 23:52:18.5000 10.53 -61.88 6 3.5 (null) ISCCD
1987/08/23 16:57:18.5000 10.48 -61.54 31 3.5 (null) ISCCD
1987/08/23 03:46:31.2000 10.57 -62.41 72 3.0 (null) ISCCD
1987/08/21 23:21:22.2000 10.78 -61.57 31 3.0 (null) ISCCD
1987/08/19 07:15:22.1000 11.36 -62.13 94 3.0 (null) ISCCD
1987/08/18 08:49:01.9000 10.6491 -62.7721 76.4 4.3 MB ISCCD
1987/08/18 08:48:57.2000 10.7 -62.82 0 4.1 (null) ISCCD
1987/08/15 12:51:11.0000 12.1 -64.9 0 4.8 MB ISCCD
1987/08/11 17:30:55.1000 10.95 -62.05 77 2.7 (null) ISCCD
1987/08/11 16:15:19.9000 10.94 -61.18 27 2.7 (null) ISCCD
1987/08/10 06:27:50.1000 12.15 -66.17 25 4.8 (null) ISCCD
1987/08/10 06:27:49.6000 12.2159 -66.2475 25 4.6 MB ISCCD
1987/08/09 18:23:41.5000 10.46 -60.68 34 3.5 (null) ISCCD
1987/08/09 15:32:08.0000 9.7 -73.4 33 4.8 MB ISCCD
1987/08/08 06:30:42.7000 11.46 -61.95 79 2.6 (null) ISCCD
1987/08/07 15:50:32.6000 6.858 -73.036 166 4.5 MB ISCCD
1987/08/07 15:50:32.9100 6.8583 -73.0078 170 4.5 MB ISCCD
1987/08/07 15:27:00.0000 11.07 -61.81 61 2.8 (null) ISCCD
1987/08/07 04:34:48.5000 13.29 -60.66 1 3.0 (null) ISCCD
1987/08/03 06:17:56.5000 10.37 -62.12 0 3.1 (null) ISCCD
1987/08/03 00:52:37.8000 10.48 -62.37 0 3.2 (null) ISCCD
1987/07/27 09:41:53.9000 10.35 -61.86 6 3.0 (null) ISCCD
1987/07/27 03:20:34.0000 12.5 -61.7 33 4.4 MB ISCCD
1987/07/27 03:20:15.6000 10.286 -62.382 10 4.6 MB ISCCD
1987/07/27 03:20:15.6000 10.286 -62.382 10 3.9 MS ISCCD
1987/07/27 03:20:15.7200 10.2734 -62.3786 10 4.7 MB ISCCD
1987/07/27 03:20:15.7200 10.2734 -62.3786 10 3.9 MS ISCCD
1987/07/27 03:20:14.2000 10.27 -62.28 0 4.5 (null) ISCCD
1987/07/26 13:05:26.8000 10.97 -62.1 57 2.8 (null) ISCCD
1987/07/25 22:09:39.7700 6.8163 -73.0256 164.6 4.7 MB ISCCD
1987/07/25 22:09:38.9000 6.858 -72.985 156 4.8 MB ISCCD
1987/07/25 22:09:26.0000 6.7 -72.8 33 4.1 MB ISCCD
1987/07/19 12:54:32.5000 6.988 -73.187 159 4.1 MB ISCCD
1987/07/19 12:54:32.3600 7.0019 -73.2071 151 4.1 MB ISCCD
1987/07/16 23:50:36.1000 11.27 -61.67 12 2.9 (null) ISCCD
1987/07/16 11:01:23.5000 10.92 -61.24 19 2.4 (null) ISCCD
1987/07/16 08:51:06.0000 10.4 -59.91 2 3.6 (null) ISCCD
1987/07/16 01:46:43.7000 10.91 -59.94 0 3.4 (null) ISCCD
1987/07/14 02:39:52.1000 10.76 -61.21 32 2.8 (null) ISCCD
1987/07/13 21:18:59.6000 10.81 -62.31 90 3.6 (null) ISCCD
1987/07/13 20:43:28.4000 10.9 -61.17 20 3.3 (null) ISCCD
1987/07/13 01:58:33.4000 10.84 -61.13 25 3.5 (null) ISCCD
1987/07/12 16:42:10.5000 10.62 -60.95 33 2.8 (null) ISCCD
1987/07/05 23:18:25.9000 13.17 -60.66 63 3.0 (null) ISCCD
1987/07/04 17:16:52.9000 10.93 -62.09 47 4.5 (null) ISCCD
1987/07/04 17:16:52.1000 10.898 -62.159 78 4.7 MB ISCCD
1987/07/04 17:16:52.2800 10.8989 -62.1417 77.1 4.6 MB ISCCD
1987/07/04 05:16:40.7000 11.09 -61.59 10 2.9 (null) ISCCD
1987/07/03 18:43:57.1000 10.47 -60.73 48 2.9 (null) ISCCD
1987/07/02 05:53:34.8000 8.6 -61.78 33 4.1 (null) ISCCD
1987/07/01 18:03:26.7000 11.29 -58.53 35 3.9 (null) ISCCD
1987/06/30 11:28:54.9000 11 -62.29 61 2.8 (null) ISCCD
1987/06/24 11:28:22.3000 10.62 -62.24 53 3.0 (null) ISCCD
1987/06/23 20:17:24.3000 10.6 -61.73 36 2.6 (null) ISCCD
1987/06/21 03:01:50.9000 10.82 -59.14 34 4.2 (null) ISCCD
1987/06/21 01:01:18.0000 14 -58.9 0 3.7 (null) ISCCD
1987/06/20 20:45:44.0000 10.41 -61.96 22 3.0 (null) ISCCD
1987/06/16 09:36:26.5000 10.9 -62.21 61 3.5 (null) ISCCD
1987/06/15 20:30:27.4000 10.27 -61.71 45 3.8 (null) ISCCD
1987/06/15 07:35:44.8000 10.52 -61.55 19 2.7 (null) ISCCD
1987/06/14 20:50:01.5000 11.05 -59.25 48 4.1 (null) ISCCD
1987/06/13 16:03:49.9000 11.1 -61.69 0 2.6 (null) ISCCD
1987/06/13 02:46:03.2000 11.2 -62.2 66 3.2 (null) ISCCD
1987/06/12 20:33:52.2000 11.05 -61.59 34 3.0 (null) ISCCD
1987/06/12 15:07:47.9000 12.6 -60.73 34 3.0 (null) ISCCD
1987/06/04 20:01:38.8000 10.78 -62.03 95 3.6 (null) ISCCD
1987/06/02 19:36:56.7000 12.81 -59.45 0 3.5 (null) ISCCD
